codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
410760,202502,1545,1053659.0,681.98
410765,202502,9280,6204968.0,668.64
410770,202502,383,247313.0,645.73
410773,202502,752,487557.0,648.35
410775,202502,1035,682755.0,659.67
410780,202502,161,106549.0,661.8
410785,202502,417,286813.0,687.8
410790,202502,519,381285.0,734.65
410800,202502,1581,1025487.0,648.63
410810,202502,170,106841.0,628.48
410820,202502,246,155538.0,632.27
410830,202502,21400,14427090.0,674.16
410832,202502,505,326062.0,645.67
410840,202502,2349,1504197.0,640.36
410845,202502,640,432949.0,676.48
410850,202502,1318,886857.0,672.88
410855,202502,268,171161.0,638.66
410860,202502,2332,1488409.0,638.25
410865,202502,866,594168.0,686.11
410870,202502,622,404004.0,649.52
410880,202502,1070,698654.0,652.95
410890,202502,563,376291.0,668.37
410895,202502,547,372700.0,681.35
410900,202502,287,195387.0,680.79
410910,202502,131,86484.0,660.18
410920,202502,374,251681.0,672.94
410930,202502,445,280784.0,630.98
410940,202502,12579,8670283.0,689.27
410950,202502,1472,1009069.0,685.51
410960,202502,4443,2965416.0,667.44
410965,202502,362,243070.0,671.46
410970,202502,1356,917392.0,676.54
410975,202502,571,358756.0,628.29
410980,202502,3504,2306681.0,658.3
410990,202502,729,496714.0,681.36
411000,202502,248,158938.0,640.88
411005,202502,141,92877.0,658.7
411007,202502,1089,711679.0,653.52
411010,202502,1924,1251920.0,650.69
411020,202502,1214,837030.0,689.48
411030,202502,208,132629.0,637.64
411040,202502,210,135989.0,647.57
411050,202502,746,470909.0,631.25
411060,202502,626,397785.0,635.44
411065,202502,116,66262.0,571.22
411070,202502,3966,2565859.0,646.96
411080,202502,850,542951.0,638.77
411090,202502,175,124447.0,711.13
411095,202502,418,268277.0,641.81
411100,202502,468,309540.0,661.41
411110,202502,67,41199.0,614.91
411120,202502,747,466425.0,624.4
411125,202502,3217,2214645.0,688.42
411130,202502,284,176677.0,622.1
411140,202502,1105,748540.0,677.41
411150,202502,884,551030.0,623.34
411155,202502,449,297055.0,661.59
411160,202502,101,65893.0,652.41
411170,202502,485,326227.0,672.63
411180,202502,3072,2068101.0,673.21
411190,202502,816,541289.0,663.34
411200,202502,2302,1545719.0,671.47
411210,202502,1141,730994.0,640.66
411220,202502,336,224995.0,669.63
411230,202502,268,173940.0,649.03
411240,202502,490,304633.0,621.7
411250,202502,826,539607.0,653.28
411260,202502,111,69033.0,621.92
411270,202502,999,671218.0,671.89
411275,202502,695,441740.0,635.6
411280,202502,633,422397.0,667.29
411290,202502,338,216879.0,641.65
411295,202502,500,326388.0,652.78
411300,202502,264,176889.0,670.03
411310,202502,398,260433.0,654.35
411320,202502,2634,1685130.0,639.76
411325,202502,935,644428.0,689.23
411330,202502,1380,929352.0,673.44
411340,202502,278,184102.0,662.24
411342,202502,318,207149.0,651.41
411345,202502,591,402088.0,680.35
411350,202502,808,510474.0,631.77
411360,202502,258,167289.0,648.41
411370,202502,28727,18886723.0,657.46
411373,202502,626,427058.0,682.2
411375,202502,348,218912.0,629.06
411380,202502,388,253746.0,653.98
411390,202502,693,454420.0,655.73
411400,202502,931,604221.0,649.0
411410,202502,1086,745319.0,686.3
411420,202502,754,455160.0,603.66
411430,202502,1697,1130548.0,666.2
411435,202502,88,53025.0,602.56
411440,202502,1174,734708.0,625.82
411450,202502,1337,889490.0,665.29
411460,202502,1271,854716.0,672.48
411470,202502,496,324155.0,653.54
411480,202502,1891,1196794.0,632.89
411490,202502,826,531191.0,643.09
411500,202502,430,277996.0,646.5
411510,202502,819,541556.0,661.24
411520,202502,12352,8189582.0,663.02
411530,202502,259,179850.0,694.4
411535,202502,122,71524.0,586.26
411540,202502,1087,722555.0,664.72
411545,202502,557,372398.0,668.58
411550,202502,316,213242.0,674.82
411560,202502,259,176765.0,682.49
411570,202502,2809,1915132.0,681.78
411573,202502,438,286435.0,653.96
411575,202502,952,633296.0,665.23
411580,202502,1015,651384.0,641.76
411585,202502,85,49324.0,580.28
411590,202502,175,111189.0,635.37
411600,202502,97,60432.0,623.01
411605,202502,615,413843.0,672.92
411610,202502,1290,840034.0,651.19
411620,202502,1580,1060653.0,671.3
411630,202502,277,181247.0,654.32
411640,202502,115,66449.0,577.82
411650,202502,61,39514.0,647.77
411660,202502,313,203192.0,649.18
411670,202502,593,393799.0,664.08
411680,202502,587,388555.0,661.93
411690,202502,1517,984005.0,648.65
411695,202502,259,172886.0,667.51
411700,202502,519,336620.0,648.59
411705,202502,1869,1276690.0,683.09
411710,202502,770,509028.0,661.08
411720,202502,275,173469.0,630.8
411721,202502,375,241116.0,642.98
411722,202502,289,189039.0,654.11
411725,202502,474,319458.0,673.96
411727,202502,419,268077.0,639.8
411729,202502,216,138202.0,639.82
411730,202502,2739,1783430.0,651.12
411740,202502,115,73737.0,641.19
411745,202502,261,172629.0,661.41
411750,202502,2755,1858521.0,674.6
411760,202502,3620,2436740.0,673.13
411770,202502,1269,839904.0,661.86
411780,202502,1341,893881.0,666.58
411790,202502,1125,703374.0,625.22
411800,202502,410,281954.0,687.69
411810,202502,538,366350.0,680.95
411820,202502,11898,8113610.0,681.93
411830,202502,151,96915.0,641.82
411840,202502,4553,2964578.0,651.13
411845,202502,174,110367.0,634.29
411850,202502,2737,1726953.0,630.97
411860,202502,350,241946.0,691.27
411870,202502,304,210609.0,692.79
411880,202502,935,607799.0,650.05
411885,202502,227,158985.0,700.37
411890,202502,463,311197.0,672.13
411900,202502,243,154583.0,636.14
411910,202502,528,365936.0,693.06
411915,202502,6454,4203187.0,651.25
411920,202502,706,482967.0,684.09
411925,202502,237,150981.0,637.05
411930,202502,3046,2150034.0,705.85
411940,202502,1698,1105718.0,651.19
411950,202502,9187,6180485.0,672.74
411960,202502,2840,1849078.0,651.08
411965,202502,227,152251.0,670.71
411970,202502,424,278836.0,657.63
411980,202502,638,424392.0,665.19
411990,202502,18114,12234667.0,675.43
411995,202502,2382,1590332.0,667.65
412000,202502,824,542657.0,658.56
412010,202502,205,139416.0,680.08
412015,202502,295,187620.0,636.0
412020,202502,157,106196.0,676.41
412030,202502,347,232517.0,670.08
412033,202502,304,197898.0,650.98
412035,202502,242,156694.0,647.5
412040,202502,211,141744.0,671.77
412050,202502,453,300509.0,663.38
412060,202502,3320,2142741.0,645.4
412065,202502,196,131823.0,672.57
412070,202502,572,373622.0,653.19
412080,202502,1279,849527.0,664.21
412085,202502,61,40130.0,657.87
412090,202502,3016,2030908.0,673.38
412100,202502,754,505281.0,670.13
412110,202502,256,166569.0,650.66
412120,202502,1004,676778.0,674.08
412125,202502,209,139056.0,665.34
412130,202502,279,183229.0,656.73
412135,202502,163,102748.0,630.36
412140,202502,634,410320.0,647.19
412150,202502,1606,1080244.0,672.63
412160,202502,100,63300.0,633.0
412170,202502,2949,1981047.0,671.77
412175,202502,619,414833.0,670.17
412180,202502,669,447544.0,668.97
412190,202502,1193,769875.0,645.33
412200,202502,612,371752.0,607.44
412210,202502,237,155732.0,657.1
412215,202502,1662,1128601.0,679.06
412217,202502,657,436712.0,664.71
412220,202502,2531,1682898.0,664.91
412230,202502,1097,738083.0,672.82
412240,202502,2926,1941908.0,663.67
412250,202502,598,371316.0,620.93
412260,202502,421,284114.0,674.86
412265,202502,602,396365.0,658.41
412270,202502,456,304921.0,668.69
412280,202502,142,89843.0,632.7
412290,202502,514,353931.0,688.58
412300,202502,733,484979.0,661.64
412310,202502,203,127893.0,630.01
412320,202502,225,149601.0,664.89
412330,202502,579,387160.0,668.67
412340,202502,286,169371.0,592.21
412350,202502,1047,702037.0,670.52
412360,202502,133,90528.0,680.66
412370,202502,394,248803.0,631.48
412380,202502,349,224415.0,643.02
412382,202502,219,147002.0,671.24
412385,202502,1190,788232.0,662.38
412390,202502,997,631084.0,632.98
412395,202502,297,198532.0,668.46
412400,202502,377,240481.0,637.88
412402,202502,953,651773.0,683.92
412405,202502,1288,874438.0,678.91
412410,202502,3020,2005597.0,664.1
412420,202502,138,88399.0,640.57
412430,202502,134,89307.0,666.47
412440,202502,1134,760049.0,670.24
412450,202502,87,56301.0,647.14
412460,202502,456,300166.0,658.26
412470,202502,1021,694448.0,680.16
412480,202502,377,242901.0,644.3
412490,202502,538,352516.0,655.23
412500,202502,742,465776.0,627.73
412510,202502,628,401198.0,638.85
412520,202502,235,130451.0,555.11
412530,202502,189,103660.0,548.47
412535,202502,178,117538.0,660.33
412540,202502,362,247113.0,682.63
412545,202502,286,192496.0,673.06
412550,202502,16564,10801617.0,652.11
412555,202502,74,45401.0,613.53
412560,202502,1889,1067162.0,564.93
412570,202502,1676,1175446.0,701.34
412575,202502,591,392933.0,664.86
412580,202502,668,428896.0,642.06
412590,202502,93,62767.0,674.91
412600,202502,918,596613.0,649.91
412610,202502,256,161000.0,628.91
412620,202502,729,483566.0,663.33
412625,202502,3558,2395192.0,673.18
412627,202502,391,252045.0,644.62
412630,202502,853,576724.0,676.11
412635,202502,167,114467.0,685.43
412640,202502,246,156265.0,635.22
412650,202502,774,503739.0,650.83
412660,202502,1077,706668.0,656.14
412665,202502,171,110568.0,646.6
412667,202502,785,511355.0,651.41
412670,202502,305,193083.0,633.06
412680,202502,669,440473.0,658.41
412690,202502,347,216334.0,623.44
412700,202502,878,597512.0,680.54
412710,202502,1896,1288430.0,679.55
412720,202502,486,278125.0,572.27
412730,202502,1126,740061.0,657.25
412740,202502,621,432670.0,696.73
412750,202502,2149,1430974.0,665.88
412760,202502,1806,1203367.0,666.32
412770,202502,3857,2495133.0,646.91
412780,202502,488,306449.0,627.97
412785,202502,1082,703604.0,650.28
412788,202502,780,543985.0,697.42
412790,202502,486,327562.0,674.0
412795,202502,325,210331.0,647.17
412796,202502,1031,654119.0,634.45
412800,202502,1866,1197442.0,641.72
412810,202502,4881,3242267.0,664.26
412820,202502,2449,1624326.0,663.26
412830,202502,138,86944.0,630.03
412840,202502,906,580130.0,640.32
412850,202502,1649,1131729.0,686.31
412853,202502,898,589398.0,656.35
412855,202502,327,198145.0,605.95
412860,202502,244,165066.0,676.5
412862,202502,297,200495.0,675.07
412863,202502,872,558204.0,640.14
412865,202502,207,138634.0,669.73
412870,202502,473,324541.0,686.13
412880,202502,447,299008.0,668.92
420005,202502,181,116065.0,641.24
420010,202502,1604,1088172.0,678.41
420020,202502,169,116406.0,688.79
420030,202502,76,55746.0,733.5
420040,202502,96,57480.0,598.75
420050,202502,288,182329.0,633.09
420055,202502,42,24856.0,591.81
420060,202502,183,127508.0,696.77
420070,202502,571,370137.0,648.23
420075,202502,23,13645.0,593.26
420080,202502,118,75832.0,642.64
420090,202502,161,111442.0,692.19
420100,202502,802,509861.0,635.74
420110,202502,147,104718.0,712.37
420120,202502,186,115037.0,618.48
420125,202502,152,107573.0,707.72
420127,202502,77,66827.0,867.88
420130,202502,2371,1606692.0,677.64
420140,202502,2328,1584308.0,680.54
420150,202502,352,252185.0,716.43
420160,202502,38,26543.0,698.5
420165,202502,55,35780.0,650.55
420170,202502,195,141153.0,723.86
420180,202502,48,33007.0,687.65
420190,202502,71,50373.0,709.48
420195,202502,1178,812103.0,689.39
420200,202502,3003,1911365.0,636.49
420205,202502,867,596528.0,688.04
420207,202502,904,623677.0,689.91
420208,202502,139,94460.0,679.57
420209,202502,74,49813.0,673.15
420210,202502,2013,1339912.0,665.63
420213,202502,375,235956.0,629.22
420215,202502,97,61739.0,636.48
420220,202502,136,93269.0,685.8
420230,202502,3658,2448386.0,669.32
420240,202502,7160,4694870.0,655.71
420243,202502,328,215392.0,656.68
420245,202502,1057,719599.0,680.79
420250,202502,483,319852.0,662.22
420253,202502,249,166126.0,667.17
420257,202502,71,46970.0,661.55
420260,202502,618,417257.0,675.17
420270,202502,129,85792.0,665.05
420280,202502,960,656149.0,683.49
420285,202502,13,6287.0,483.62
420287,202502,196,128471.0,655.46
420290,202502,2916,1900693.0,651.82
420300,202502,2775,1893816.0,682.46
420310,202502,150,98414.0,656.09
420315,202502,372,252451.0,678.63
420320,202502,2977,1961212.0,658.79
420325,202502,122,77365.0,634.14
420330,202502,378,260519.0,689.2
420340,202502,672,411757.0,612.73
420350,202502,1000,677413.0,677.41
420360,202502,425,286783.0,674.78
420370,202502,1221,863538.0,707.24
420380,202502,2129,1434674.0,673.87
420390,202502,354,232455.0,656.65
420395,202502,393,254854.0,648.48
420400,202502,508,330938.0,651.45
420410,202502,250,169221.0,676.88
420415,202502,179,117917.0,658.75
420417,202502,321,208322.0,648.98
420419,202502,44,29304.0,666.0
420420,202502,5930,3806916.0,641.98
420425,202502,244,152157.0,623.59
420430,202502,1310,836625.0,638.65
420435,202502,179,120457.0,672.94
420440,202502,427,287139.0,672.46
420445,202502,70,44201.0,631.44
420450,202502,383,258873.0,675.91
420455,202502,1004,677595.0,674.9
420460,202502,5203,3455790.0,664.19
420470,202502,222,141221.0,636.13
420475,202502,18,11045.0,613.61
420480,202502,2289,1505784.0,657.83
420490,202502,170,116779.0,686.94
420500,202502,596,418985.0,702.99
420510,202502,57,39667.0,695.91
420515,202502,52,33735.0,648.75
420517,202502,566,374571.0,661.79
420519,202502,133,89413.0,672.28
420520,202502,36,20417.0,567.14
420530,202502,284,185300.0,652.46
420535,202502,31,19568.0,631.23
420540,202502,14912,9546373.0,640.18
420543,202502,110,70449.0,640.45
420545,202502,921,654887.0,711.06
420550,202502,1738,1110520.0,638.96
420555,202502,168,106138.0,631.77
420560,202502,253,172207.0,680.66
420570,202502,1641,1085741.0,661.63
420580,202502,480,303050.0,631.35
420590,202502,1413,941452.0,666.28
420600,202502,928,644672.0,694.69
420610,202502,268,185485.0,692.11
420620,202502,299,194201.0,649.5
420630,202502,641,441970.0,689.5
420640,202502,86,54961.0,639.08
420650,202502,1531,971375.0,634.47
420660,202502,92,57322.0,623.07
420665,202502,294,188619.0,641.56
420670,202502,313,224158.0,716.16
420675,202502,124,84404.0,680.68
420680,202502,89,63002.0,707.89
420690,202502,296,187284.0,632.72
420700,202502,1945,1312703.0,674.91
420710,202502,735,511749.0,696.26
420720,202502,734,488588.0,665.65
420730,202502,2009,1358618.0,676.27
420740,202502,157,107105.0,682.2
420750,202502,981,653073.0,665.72
420757,202502,49,28256.0,576.65
420760,202502,78,53277.0,683.04
420765,202502,208,139155.0,669.01
420768,202502,964,633466.0,657.12
420770,202502,34,24728.0,727.29
420775,202502,127,91080.0,717.17
420780,202502,284,188434.0,663.5
420785,202502,105,66085.0,629.38
420790,202502,532,361388.0,679.3
420800,202502,345,239170.0,693.25
420810,202502,723,460620.0,637.1
420820,202502,7598,5172188.0,680.73
420830,202502,2450,1667676.0,680.68
420840,202502,176,121130.0,688.24
420845,202502,1398,947443.0,677.71
420850,202502,524,358782.0,684.7
420860,202502,153,109228.0,713.91
420870,202502,352,240789.0,684.06
420880,202502,688,474545.0,689.75
420890,202502,3086,2023023.0,655.55
420895,202502,75,53806.0,717.41
420900,202502,561,380730.0,678.66
420910,202502,15671,10228351.0,652.69
420915,202502,306,233976.0,764.63
420917,202502,135,91302.0,676.31
420920,202502,13,8232.0,633.23
420930,202502,9302,6091555.0,654.87
420940,202502,1474,955134.0,647.99
420945,202502,69,46466.0,673.42
420950,202502,155,103744.0,669.32
420960,202502,394,245551.0,623.23
420970,202502,893,605233.0,677.75
420980,202502,105,65573.0,624.5
420985,202502,94,57820.0,615.11
420990,202502,113,74605.0,660.22
421000,202502,222,144978.0,653.05
421003,202502,28,20003.0,714.39
421005,202502,45,28382.0,630.71
421010,202502,1643,1134225.0,690.34
421020,202502,229,155498.0,679.03
421030,202502,547,358001.0,654.48
421040,202502,292,195888.0,670.85
421050,202502,396,254244.0,642.03
421055,202502,59,41447.0,702.49
421060,202502,370,238875.0,645.61
421070,202502,260,171413.0,659.28
421080,202502,234,151406.0,647.03
421085,202502,36,19936.0,553.78
421090,202502,97,63573.0,655.39
421100,202502,82,45686.0,557.15
421105,202502,551,330707.0,600.19
421110,202502,824,552506.0,670.52
421120,202502,407,272728.0,670.09
421125,202502,160,100315.0,626.97
421130,202502,4471,2953704.0,660.64
421140,202502,173,122970.0,710.81
421145,202502,152,99095.0,651.94
421150,202502,392,268460.0,684.85
421160,202502,337,223431.0,663.0
421165,202502,66,39318.0,595.73
421170,202502,698,459689.0,658.58
421175,202502,462,309763.0,670.48
421180,202502,80,52510.0,656.38
421185,202502,157,99799.0,635.66
421187,202502,42,29446.0,701.1
421189,202502,166,111017.0,668.78
421190,202502,8258,5525128.0,669.06
421200,202502,476,324548.0,681.82
421205,202502,130,89027.0,684.82
421210,202502,382,247749.0,648.56
421220,202502,589,375574.0,637.65
421223,202502,184,123667.0,672.1
421225,202502,744,500906.0,673.26
421227,202502,308,203883.0,661.96
421230,202502,408,269940.0,661.62
421240,202502,72,49344.0,685.33
421250,202502,1276,874351.0,685.23
421260,202502,18,11010.0,611.67
421265,202502,625,392618.0,628.19
421270,202502,150,104192.0,694.61
421280,202502,1320,914873.0,693.09
421290,202502,208,131333.0,631.41
421300,202502,50,31510.0,630.2
421310,202502,126,78898.0,626.17
421315,202502,86,54562.0,634.44
421320,202502,68,41419.0,609.1
421330,202502,193,120260.0,623.11
421335,202502,245,162471.0,663.15
421340,202502,612,421491.0,688.71
421350,202502,650,428922.0,659.88
421360,202502,689,438558.0,636.51
421370,202502,255,169245.0,663.71
421380,202502,536,356835.0,665.74
421390,202502,36,26706.0,741.83
421400,202502,273,181684.0,665.51
421410,202502,47,32034.0,681.57
421415,202502,80,50971.0,637.14
421420,202502,305,201431.0,660.43
421430,202502,25,15029.0,601.16
421440,202502,297,207171.0,697.55
421450,202502,85,59703.0,702.39
421460,202502,19,13827.0,727.74
421470,202502,132,92848.0,703.39
421480,202502,1695,1144552.0,675.25
421490,202502,28,16655.0,594.82
421500,202502,1191,812917.0,682.55
421505,202502,165,108448.0,657.26
421507,202502,147,93704.0,637.44
421510,202502,263,180720.0,687.15
421520,202502,137,89608.0,654.07
421530,202502,112,81330.0,726.16
421535,202502,212,142295.0,671.2
421540,202502,98,65992.0,673.39
421545,202502,428,295511.0,690.45
421550,202502,1040,697810.0,670.97
421555,202502,23,15439.0,671.26
421560,202502,37,22830.0,617.03
421565,202502,562,387711.0,689.88
421567,202502,169,105656.0,625.18
